Date,Open,High,Low,Close,Volume
2019-07-19,49.485532591923054,49.656265190814324,48.660735372014365,48.716041564941406,83717200
2019-07-22,48.97092188988554,49.83179100497788,48.961304859932056,49.82938766479492,89111600
2019-07-23,50.12756610958403,50.23577512352253,49.84621753643369,50.21894073486328,73420800
2019-07-24,49.937588737543294,50.293477496761376,49.81735570152979,50.17805480957031,59966400
2019-07-25,50.230966233848946,50.315130841148026,49.711558548782996,49.78129577636719,55638400
2019-07-26,49.89190609129754,50.43295482378756,49.810148496778886,49.954429626464844,70475600
2019-07-29,50.127567487848594,50.651781852516805,50.12275713821061,50.42093276977539,86693600
2019-07-30,50.19971082894387,50.536365631597164,49.85103565448546,50.20452117919922,135742800
2019-07-31,52.041669823797854,53.231976214097934,50.81048463923776,51.2288932800293,277125600
2019-08-01,51.43569980814029,52.428826023287826,49.713965237539156,50.1203498840332,216071600
2019-08-02,49.422993207528634,49.639411212184626,48.48517696172439,49.05989074707031,163448400
2019-08-05,47.60988794051476,47.76859278950879,46.30896536379563,46.49171829223633,209572000
2019-08-06,47.205896357464404,47.62911901355669,46.66003731946605,47.37181854248047,143299200
2019-08-07,46.989480114814164,47.987412933098355,46.607139907548586,47.862369537353516,133457600
2019-08-08,48.14131384354654,48.942066419431114,47.946536884130055,48.91801834106445,108038000
2019-08-09,48.58975405845025,48.942166500845715,48.104578307401255,48.51492691040039,98478800
2019-08-12,48.18422083966585,48.77077550265309,48.0707720711696,48.391807556152344,89927600
2019-08-13,48.52215578886301,51.20629728712029,48.39180866824261,50.441123962402344,188874000
2019-08-14,49.03871344329339,49.83043876979914,48.90112521072262,48.93974685668945,146189600
2019-08-15,49.11113069191211,49.5166469464052,48.196299281162744,48.69595718383789,108909600
2019-08-16,49.30905396929552,50.00422881287805,49.20284629228568,49.84491729736328,110481600
2019-08-19,50.83940465605558,51.348716104830906,50.696991479419985,50.774234771728516,97654400
2019-08-20,50.902167989034204,51.498376326278965,50.766995904716254,50.776649475097656,107537200
2019-08-21,51.411461140298236,51.57076893538367,51.07594352086589,51.32697677612305,86141600
2019-08-22,51.45974498915605,51.7614696502556,50.87077786138375,51.283538818359375,89014800
2019-08-23,50.552155700353445,51.18457310518978,48.51732631964166,48.91318893432617,187272000
2019-08-26,49.690428379920704,50.01146384351364,49.49732387088919,49.842498779296875,104174400
2019-08-27,50.17319466474564,50.33974728049744,49.12801991188175,49.28009033203125,103493200
2019-08-28,49.26561132852902,49.65664536777837,49.07733540717467,49.610782623291016,63755200
2019-08-29,50.327676617695595,50.52560977566885,49.883538772750256,50.45077896118164,83962000
2019-08-30,50.72836362412277,50.798362123414535,50.01387802127554,50.38560485839844,84573600
2019-09-03,49.82802734858885,49.96078696723515,49.294580085250836,49.65182113647461,80092000
2019-09-04,50.3011238345456,50.56422686699448,50.0428494281787,50.49422836303711,76752400
2019-09-05,51.172506234654826,51.648024629695904,51.05422883298523,51.48147201538086,95654800
2019-09-06,51.667338496798834,51.756647829615176,51.295611602876754,51.476646423339844,77449200
2019-09-09,51.85802832340247,52.24423742435234,50.94802925254775,51.69630432128906,109237600
2019-09-10,51.62147019999855,52.32629858320283,51.102505243761776,52.30698776245117,127111600
2019-09-11,52.637686761033,53.999068478984455,52.55561484229116,53.97010040283203,177158400
2019-09-12,54.262175874347506,54.65320994361384,53.793898506717696,53.84941482543945,128906800
2019-09-13,53.103543526785714,53.294231903404,52.384232923026595,52.80181884765625,159053200
2019-09-16,52.5556131110518,53.13492673389949,52.514578994614034,53.07940673828125,84632400
2019-09-17,53.09388806740575,53.30147478658286,52.89112629104588,53.27250671386719,73274800
2019-09-18,53.359402432930125,53.79147421145963,52.968368449613095,53.77216339111328,101360000
2019-09-19,53.58871571299603,54.011130265575346,53.192853079619624,53.335269927978516,88242400
2019-09-20,53.43663729674717,53.72146356487341,52.492841818778444,52.555599212646484,221652400
2019-09-23,52.85009868147261,53.06492652447317,52.53630425110384,52.79458236694336,76662000
2019-09-24,53.352183938022115,53.70460011310778,52.425286267697096,52.54356002807617,124763200
2019-09-25,52.753552024265126,53.465621643608316,52.41320564812769,53.3521728515625,87613600
2019-09-26,53.10354395421572,53.33044150405339,52.82113009425691,53.07699203491211,75334000
2019-09-27,53.233887732480994,53.33527046730831,52.44699108394318,52.81871795654297,101408000
2019-09-30,53.32078340976273,54.20906277348867,53.29423149087837,54.06182098388672,103909600
2019-10-01,54.32735176890354,55.0876966434549,54.11734884447929,54.21148681640625,139223200
2019-10-02,53.84217490968992,53.967693430707,52.60389541892019,52.85251998901367,138449200
2019-10-03,52.72457818852778,53.33527235801911,51.928027942473314,53.30147933959961,114426000
2019-10-04,54.46491948507791,54.91147343715837,54.04250497809019,54.79560852050781,138478800
2019-10-07,54.61700127015362,55.500448423989305,54.51320605441516,54.80768966674805,122306000
2019-10-08,54.50837373327863,55.049061984514516,54.14871660081996,54.165611267089844,111820000
2019-10-09,54.800445556640625,54.98389284474855,54.464927844066246,54.800445556640625,74770400
2019-10-10,55.01767382918708,55.6235392397549,54.86560712114486,55.53905487060547,113013600
2019-10-11,56.22941883735513,57.361490591297425,56.074935925967964,57.016319274902344,166795600
2019-10-14,56.70010358900176,57.47976285795485,56.64458727603736,56.934242248535156,96427600
2019-10-15,57.05976522934613,57.36390242184985,56.695283092707,56.801490783691406,87360000
2019-10-16,56.330798106847794,56.782180800213965,56.2897639862078,56.57217788696289,73903200
2019-10-17,56.74596541300883,57.001827362623146,56.3670011149469,56.79182815551758,67585200
2019-10-18,56.62527373373863,57.347000500262524,56.55285907330156,57.0645866394043,97433600
2019-10-21,57.33251433236794,58.17010228765901,57.28423912314232,58.054237365722656,87247200
2019-10-22,58.2111561966929,58.462189579937544,57.83942922459394,57.92150115966797,82293600
2019-10-23,58.438043559363464,58.713216348749675,58.22562818399061,58.69873046875,75828800
2019-10-24,59.01975802880855,59.08976021494453,58.36803347707731,58.7952766418457,69275200
2019-10-25,58.69390230096949,59.555626113882134,58.626316264002334,59.5194206237793,73477200
2019-10-28,59.722173329188664,60.16389868427639,59.55320825206391,60.115623474121094,96572800
2019-10-29,60.096315823357926,60.28459173110838,58.55148691792792,58.725276947021484,142839600
2019-10-30,59.080110114785,59.21045725080775,58.223214893254514,58.718040466308594,124522000
2019-10-31,59.67872163759159,60.14458271630656,57.26974944716811,60.045616149902344,139162000
2019-11-01,60.23389913674113,61.776315539223695,60.14217733942509,61.7497673034668,151125200
2019-11-04,62.114243271220836,62.23976544646401,61.64355721303343,62.15528106689453,103272000
2019-11-05,62.046660684411236,62.32183713033984,61.87045818450192,62.065975189208984,79897600
2019-11-06,61.97906908783515,62.152862783791214,61.64113894745518,62.0925178527832,75864400
2019-11-07,62.64209424295783,63.03188619477791,62.48956727869956,62.809146881103516,94940400
2019-11-08,62.62999421281498,63.05367695601357,62.18452295800762,62.981048583984375,69986400
2019-11-11,62.53558398421758,63.54516291278652,62.530744554475746,63.47979736328125,81821200
2019-11-12,63.322409120625274,63.62262363042443,63.1698895398465,63.42167282104492,87388800
2019-11-13,63.220730013040075,64.10440969122351,63.206204338539365,64.02935791015625,102734400
2019-11-14,63.855043712442715,64.12862290177833,63.455572878754474,63.58631134033203,89182800
2019-11-15,63.838085889938284,64.3465066034145,63.67588008080837,64.34166717529297,100206400
2019-11-18,64.35135933282704,64.7459907652778,63.97126096462461,64.66609954833984,86703200
2019-11-19,64.85977819443546,64.88399011619691,64.25210107233796,64.4699935913086,76167200
2019-11-20,64.28841406592034,64.41914514180829,63.04399371723399,63.71946716308594,106234400
2019-11-21,63.8405219958634,63.91799719185671,63.23283747173048,63.43378829956055,121395200
2019-11-22,63.574205358351634,63.71704609436151,63.15052257938561,63.37810134887695,65325200
2019-11-25,63.60324635374478,64.50629844685929,63.5572459255858,64.48934936523438,84020400
2019-11-26,64.62736174556787,64.68062501950513,63.55241740860979,63.98578643798828,105207600
2019-11-27,64.2980945863872,64.87915115912348,64.23272904675291,64.84525299072266,65235600
2019-11-29,64.54504904856904,64.88399380718693,64.37557297503929,64.7024154663086,46617600
2019-12-02,64.70726037101397,64.94452541634439,63.78242689176433,63.95431900024414,94487200
2019-12-03,62.5379889753423,62.83335664833734,62.04894073152174,62.81399154663086,114430400
2019-12-04,63.2061947702141,63.74850623865274,63.11177051181293,63.36840057373047,67181600
2019-12-05,63.86473406321347,64.37315487896743,63.608103940788965,64.298095703125,74424400
2019-12-06,64.75810737512137,65.61031246389065,64.71452295457874,65.54010009765625,106075600
2019-12-09,65.36818343702319,65.5618639881275,64.1358730136565,64.62250518798828,128042400
2019-12-10,65.02927261137776,65.38516653523465,64.36590123241017,65.0002212524414,90420400
2019-12-11,65.08008861116568,65.63450980225757,65.00503683196938,65.55461120605469,78756800
2019-12-12,64.83073697953905,65.98799609163027,64.71937098815452,65.7216796875,137310400
2019-12-13,65.72167755211505,66.65135783305587,65.59336247817265,66.61504364013672,133587600
2019-12-16,67.06292546975874,67.98050330577985,67.05808604111581,67.75534057617188,128186000
2019-12-17,67.68513719395666,68.21776250630693,67.49871205445935,67.88850402832031,114158400
2019-12-18,67.7408211469,68.24924196202495,67.57619189657501,67.7262954711914,116028400
2019-12-19,67.66819099261691,68.07492467866687,67.53503650596855,67.79408264160156,98369200
2019-12-20,68.32913707494946,68.43081679971336,67.44061055116062,67.6536636352539,275978000
2019-12-23,67.91756475875138,68.81819365729748,67.87882715803046,68.7576675415039,98572000
2019-12-24,68.92470040188486,68.97312423597853,68.49617828507091,68.82301330566406,48478800
2019-12-26,68.95620372219958,70.20546379727104,68.92715236508394,70.18851470947266,93121200
2019-12-27,70.48144487513187,71.1714440213529,69.75513153983424,70.161865234375,146266000
2019-12-30,70.07955822664286,70.86155832914824,69.05303763215029,70.57829284667969,144114400
2019-12-31,70.1933423903923,71.10123409050465,70.09407867790037,71.0939712524414,100805600
2020-01-02,71.72101896406637,72.77659819422657,71.46681225027338,72.71607208251953,135480400
2020-01-03,71.94135104985396,72.77176771569704,71.78398460177141,72.00914001464844,146322800
2020-01-06,71.12786596061405,72.62164622763687,70.87607527260708,72.5829086303711,118387200
2020-01-07,72.59260896500349,72.84923913180799,72.0212459184403,72.24156188964844,108872000
2020-01-08,71.9437663243162,73.70628659812324,71.9437663243162,73.40365600585938,132079200
2020-01-09,74.38417348369161,75.15648731833909,74.1323901596974,74.96280670166016,170108400
2020-01-10,75.19765137920673,75.69880941545972,74.6287043855216,75.13227844238281,140644800
2020-01-13,75.44943665950792,76.76406209011934,75.33080045122755,76.7374267578125,121532000
2020-01-14,76.6744745414686,76.88510420958616,75.57774178905865,75.70121002197266,161954400
2020-01-15,75.50026089033786,76.3839404992497,74.9434163205122,75.37678527832031,121923600
2020-01-16,75.92152830847965,76.43237250443956,75.5583716587375,76.32099914550781,108829200
2020-01-17,76.57035717765905,77.16835535095495,76.26288724448004,77.16593933105469,137816400
2020-01-21,76.79310129941813,77.23614913553814,76.5049964495613,76.64299774169922,110843200
2020-01-22,77.1296258918447,77.47099402402007,76.82215592624772,76.91658020019531,101832400
2020-01-23,76.96985393819801,77.3669014145498,76.42027207993955,77.2870101928711,104472000
2020-01-24,77.5339532626897,78.27963174807223,76.8730054274966,77.06427001953125,146537600
2020-01-27,75.06690438729518,75.48090092368226,73.81280512269632,74.79817199707031,161940000
2020-01-28,75.68185845150586,77.08606141566885,75.5825947326495,76.91416931152344,162234000
2020-01-29,78.5507976259598,79.37395133976464,77.80753513570895,78.52416229248047,216229200
2020-01-30,77.60415017442514,78.46361788035526,77.1707812088342,78.41035461425781,126743200
2020-01-31,77.69857485901245,78.12225762194025,74.63837863048332,74.93374633789062,199588400
2020-02-03,73.67237193822604,75.89731214570682,73.16879799630816,74.72795104980469,173788400
2020-02-04,76.3379328465804,77.38624896845539,75.93119925405388,77.19498443603516,136616400
2020-02-05,78.32562874403418,78.62584328517734,77.21921702642419,77.82447814941406,118826800
2020-02-06,78.09562750675829,78.73720276650342,77.53636686633509,78.73477935791016,105425600
2020-02-07,78.23245711048376,78.48241627711123,77.17195067143345,77.66458892822266,117684000
2020-02-10,76.24489635857795,78.03343963623047,76.1648155367922,78.03343963623047,109348800
2020-02-11,78.53093164624849,78.60373238920275,77.34422769426291,77.56263732910156,94323200
2020-02-12,78.01402569685219,79.40943007689862,78.01402569685219,79.40457916259766,113730400
2020-02-13,78.67411425559266,79.16675238353734,78.47026476188894,78.8391342163086,94747600
2020-02-14,78.80759834748271,79.10852542853588,78.34893875905203,78.85856628417969,80113600
2020-02-18,76.53126412045305,77.59662873916865,76.34925482708518,77.41461944580078,152531200
2020-02-19,77.65729255269991,78.76633753940254,77.65729255269991,78.5357894897461,93984000
2020-02-20,78.29554123010857,78.78575023333428,77.22289659591061,77.73009490966797,100566000
2020-02-21,77.32238890983989,77.76649566805042,75.35183643347615,75.97066497802734,129554000
2020-02-24,72.13877707909086,73.8181119648714,70.19006459555902,72.3620376586914,222195200
2020-02-25,73.03426594239946,73.41769559790279,69.4377605020185,69.91098022460938,230673600
2020-02-26,69.53482499231708,72.28923357582319,69.5275449173606,71.02001953125,198054800
2020-02-27,68.21708245275049,69.4062083168437,66.2416714304022,66.37757110595703,320605600
2020-02-28,62.431610947009084,67.56427105877654,62.21562305087625,66.33873748779297,426510000
2020-03-02,68.50342446012388,73.15315476053108,67.39680886693866,72.51490783691406,341397200
2020-03-03,73.69434436871329,73.77442519005979,69.3576638774749,70.21189880371094,319475600
2020-03-04,71.93977581539738,73.62881987433597,71.13650877871662,73.4686508178711,219178400
2020-03-05,71.71649259248731,72.69448862777347,70.71908549659396,71.08553314208984,187572800
2020-03-06,68.43549184953756,70.57592284013839,68.24863164787311,70.14152526855469,226176800
2020-03-09,64.00659319733327,67.48660954634035,63.82458392757783,64.59387969970703,286744800
2020-03-10,67.25606913589775,69.5129811258908,65.37044835521063,69.24603271484375,285290000
2020-03-11,67.31672823268998,68.24618550081415,65.97470631539656,66.84107208251953,255598800
2020-03-12,62.11126440817364,65.52333058622261,60.18439253845632,60.24020767211914,418474000
2020-03-13,64.28325788918951,67.93072375869788,61.38566570157223,67.4574966430664,370732000
2020-03-16,58.71619032815072,62.87327957704444,58.24296696218062,58.77928924560547,322423600
2020-03-17,60.06548484229005,62.5165408014644,57.854678750743666,61.36381912231445,324056000
2020-03-18,58.187153255274865,60.66975874633833,57.54405159077075,59.861637115478516,300233600
2020-03-19,60.036365596883776,61.35896558109421,58.87636011980493,59.40297317504883,271857200
2020-03-20,59.98539913252844,61.11385881136198,55.330817248448476,55.63174057006836,401693200
2020-03-23,55.35022704591594,55.452151782075894,51.59598260057971,54.449886322021484,336752800
2020-03-24,57.35961698057595,60.109170897229895,56.859698759909456,59.912601470947266,287531200
2020-03-25,60.85176409780143,62.67185674280047,59.286485163699844,59.58255386352539,303602000
2020-03-26,59.825230806660564,62.77620476506975,59.786401276197694,62.71796417236328,252087200
2020-03-27,61.33712804392787,62.09428547221415,59.95385824110164,60.121307373046875,204216800
2020-03-30,60.849342024154396,62.0093475048291,60.52414930589501,61.83704376220703,167976400
2020-03-31,62.02876624051435,63.70082103256645,61.15512018524407,61.710853576660156,197002000
2020-04-01,59.82037714150967,60.35912485054445,58.03183398758983,58.463802337646484,176218400
2020-04-02,58.32546967140694,59.49275506292741,57.49065332322106,59.43936538696289,165934000
2020-04-03,58.9224639013772,59.626231543601605,57.99300285608874,58.585140228271484,129880000
2020-04-06,60.888155740548534,63.85126406814097,60.519286350194704,63.695953369140625,201820400
2020-04-07,65.7174729657415,65.93588999958892,62.85386360925453,62.958213806152344,202887200
2020-04-08,63.76147775323179,64.88508270225176,63.395037501230945,64.5696029663086,168895200
2020-04-09,65.20786042767898,65.54032952455171,64.2371442763535,65.03555297851562,161834800
2020-04-13,65.11321477612952,66.42125839971293,64.51136807094039,66.31204986572266,131022800
2020-04-14,67.95011914666873,69.95222087152594,67.47689214022147,69.66100311279297,194994800
2020-04-15,68.5325465687292,69.48627323972364,68.10300741459568,69.02518463134766,131154400
2020-04-16,69.74108800841772,69.94008655387744,68.52041300810855,69.57363891601562,157125200
